"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Milchevskiy Y.V.; Kravatskaya G.I.; Kravatsky Y.V.","Milchevskiy, Yury V. (56032877400); Kravatskaya, Galina I. (6506430810); Kravatsky, Yury V. (6505630252)","56032877400; 6506430810; 6505630252","TruMPET: A New Method for Protein Secondary Structure Prediction Using Neural Networks Trained on Multiple Pre-Selected Physicochemical and Structural Features","2025","International Journal of Molecular Sciences","26","23","11284","","","1","10.3390/ijms262311284","https://www.scopus.com/pages/publications/105024651854?origin=resultslist","Protein structure prediction continues to pose multiple challenges, despite the progress made by ML. While recent deep learning models have achieved a strong performance using embeddings from protein language models, they often ignore non-canonical amino acids and rely heavily on sequence alignments or evolutionary profiles. Here, we present an improvement to this approach for predicting the secondary protein structure of DSSP classes solely from amino acid sequences. We suggest that ML feature sets should be generated from statistically significant mutually uncorrelated descriptors. The selection of statistically assessed descriptors, including predicting the physicochemical parameters of non-canonical amino acids, is a key component of the proposed method. The statistical significance and influence of each of the suggested features were assessed using a two-step Linear Discriminant Analysis, which permitted the evaluation of the statistical significance of each descriptor and their impact on model accuracy. We applied the set of 109 most influential statistically significant descriptors as a learning model for the two-layer Bi-LSTM network combined with ESMFold2 embeddings. Our method, TruMPET (Training upon Multiple Pre-selected Elements Technique), outperformed all other methods reported in the literature for the non-redundant datasets (CB513: DSSP Q3 = 91.36% and Q8 = 85.41%, TEST2018: DSSP Q3 = 90.64% and Q8 = 84.17%). © 2025 by the authors.","DSSP (Dictionary of Secondary Structure in Proteins); LDA (Linear Discriminant Analysis); machine learning (ML); ncAA (non-canonical amino acid); protein secondary structure; PSSP (protein secondary structure prediction)","Computational Biology; Databases, Protein; Deep Learning; Neural Networks, Computer; Protein Structure, Secondary; Proteins; amino acid; protein; amino acid sequence; Article; artificial neural network; controlled study; deep learning; discriminant analysis; long short term memory network; machine learning; protein language model; protein secondary structure; protein structure; sequence alignment; structure analysis; bioinformatics; chemistry; procedures; protein database","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105024651854"
"Yu Z.; Li J.; Chen Z.; Wei Y.; Zhang X.; Tan X.","Yu, Ze (57216253129); Li, Jun (59968389300); Chen, Zesong (59302976400); Wei, Yuzhen (59695081100); Zhang, Xiaofei (8247132000); Tan, Xiaojun (55248826100)","57216253129; 59968389300; 59302976400; 59695081100; 8247132000; 55248826100","Multimodal end-to-end autonomous driving via bilateral modality interaction","2025","Expert Systems with Applications","293","","128458","","","4","10.1016/j.eswa.2025.128458","https://www.scopus.com/pages/publications/105009157060?origin=resultslist","The utilization of light detection and ranging (LiDAR) data has proven invaluable in the field of autonomous driving, providing a geometric counterpart to RGB representations and enhancing the perception capabilities of driving systems. However, effectively leveraging cross-modal data remains a significant challenge due to the inherent gaps between RGB images and LiDAR point clouds. Many existing methods rely on LiDAR data to unilaterally enhance RGB data for feature representation, often overlooking the bilateral complementarity between RGB and LiDAR. Different from existing unilateral multimodal fusion methods, we propose a novel multimodal end-to-end autonomous driving network termed BiFusion, in which RGB and LiDAR information bilaterally complement each other via a proposed cross-modal representational interaction encoder and cross-modal predictive interaction decoder. The cross-modal representational interaction module (CRIM) facilitates effective information exchange and feature fusion in the counterpart feature spaces with attention-based representational interactions. Moreover, leveraging the long-range dependencies of both RGB and LiDAR features is crucial for achieving accurate waypoint prediction. The cross-modal predictive interaction module (CPIM) leverages a masked self-attention mechanism to establish spatiotemporal dependencies among the predicted waypoints and employs attention-based predictive interaction to model the long-range correlations between the predicted waypoints and the perceptual features derived from different modalities. Additionally, we introduce a multitask learning module with auxiliary image segmentation and BEV map prediction tasks to further guide explicit feature representation learning for predictive interaction. Extensive quantitative and qualitative experiments conducted on the Town05 Long benchmark in the CARLA simulator demonstrate the superiority and effectiveness of the proposed BiFusion approach compared to state-of-the-art methods. Our corresponding code will be released on the https://github.com/YzMark2r/BiFusion. © 2025","Attention mechanism; Autonomous driving; Imitation learning; Multimodal fusion","Autonomous vehicles; Fusion reactions; Information fusion; Interactive computer systems; Job analysis; Learning systems; Machine learning; Modal analysis; Attention mechanisms; Autonomous driving; Cross-modal; End to end; Feature representation; Imitation learning; Light detection and ranging; Multi-modal; Multi-modal fusion; Waypoints; Image segmentation; Optical radar","Article","Final","","Scopus","2-s2.0-105009157060"
"Trinh T.-C.; Phan T.-L.; To V.-T.; Pham T.-A.; Truong G.-B.; Le L.H.S.; Tran X.-T.D.; Truong T.N.","Trinh, The-Chuong (58743722700); Phan, Tieu-Long (58743399300); To, Van-Thinh (58743505000); Pham, Thanh-An (58826938300); Truong, Gia-Bao (58743399400); Le, Lai Hoang Son (60100193200); Tran, Xuan-Truc Dinh (58896489400); Truong, Tuyen Ngoc (55368878900)","58743722700; 58743399300; 58743505000; 58826938300; 58743399400; 60100193200; 58896489400; 55368878900","Synergy of advanced machine learning and deep neural networks with consensus molecular docking for virtual screening of anaplastic lymphoma kinase inhibitors","2025","Journal of Computer-Aided Molecular Design","39","1","79","","","2","10.1007/s10822-025-00657-6","https://www.scopus.com/pages/publications/105016054590?origin=resultslist","This study addresses the urgent need for an AI model to predict Anaplastic Lymphoma Kinase (ALK) inhibitors for Non-Small Cell Lung Cancer treatment, targeting the ALK-positive mutation. With only five Food and Drug Administration approved ALK inhibitors currently available, effective drugs remain in demand. Leveraging machine learning (ML) and deep learning (DL), our research accelerates the precise screening of novel ALK inhibitors using both ligand-based and structure-based approaches. In ligand-based approach, an ensemble voting model comprising three base learners to classify potential ALK inhibitors, achieving promising retrospective validation results. Notably, the ML-based XGBoost algorithm exhibited compelling results with external validation (EV)-f1 score of 0.921, EV-Average Precision (AP) of 0.961, cross-validation (CV)-f1 score of and CV-AP of. Besides, the DL-based Artificial Neural Network (ANN) model demonstrated comparative performance with EV-f1 score of 0.930, EV-AP of 0.955, CV-f1 score of and CV-AP of. For structure-based approach, an XGBoost consensus docking model utilized scores from three molecular docking programs (GNINA 1.0, Vina-GPU 2.0, and AutoDock-GPU) as features. Combining these two approaches, we virtually screened 120,571 compounds, identifying three promising ALK inhibitors, CHEMBL1689515, CHEMBL2380351, and CHEMBL102714, that bind to the protein’s pocket and establish hydrophobic contacts in the hinge region through their ketone groups, resembling Alectinib’s interaction. Comparative analysis revealed traditional ML models outperformed Graph Neural Networks (GNN), highlighting the critical role of feature engineering and dataset size importance. The study recommends further in vitro testing to validate the prospective screening performance of these models. A graphical user interface is available at https://huggingface.co/spaces/thechuongtrinh/ALK_inhibitors_classification. © The Author(s), under exclusive licence to Springer Nature Switzerland AG 2025.","Anaplastic lymphoma kinase; Artificial intelligence; Benchmarking; Computer-aided drug design; Consensus molecular docking; Machine learning","Algorithms; Anaplastic Lymphoma Kinase; Antineoplastic Agents; Carcinoma, Non-Small-Cell Lung; Deep Learning; Humans; Ligands; Lung Neoplasms; Machine Learning; Molecular Docking Simulation; Neural Networks, Computer; Protein Kinase Inhibitors; Deep neural networks; Diagnosis; Docking; Graphical user interfaces; Learning systems; Lung cancer; Molecular docking; Molecular modeling; Oncology; alectinib; anaplastic lymphoma kinase inhibitor; ALK protein, human; anaplastic lymphoma kinase; antineoplastic agent; ligand; protein kinase inhibitor; Anaplastic lymphoma kinase; Computer aided drug design; Consensus molecular docking; Cross validation; F1 scores; Kinase inhibitors; Machine-learning; Molecular docking; Neural-networks; Structure-based; Article; artificial neural network; Bayesian learning; consensus; controlled study; cross validation; deep neural network; drug binding site; drug protein binding; drug screening; external validity; feature selection; graph neural network; hinge region; intermethod comparison; ligand binding; machine learning; machine learning algorithm; measurement accuracy; molecular docking; retrospective study; virtual reality; algorithm; artificial neural network; chemistry; deep learning; drug therapy; human; lung tumor; metabolism; non small cell lung cancer; Ligands","Article","Final","","Scopus","2-s2.0-105016054590"
"Zhong Y.; Liu Y.","Zhong, Yanhua (59567528000); Liu, Yongqiu (56437508300)","59567528000; 56437508300","Using machine learning algorithms with extreme learning to identify instances of malicious activity in data collection","2025","Cluster Computing","28","16","1054","","","0","10.1007/s10586-025-05768-1","https://www.scopus.com/pages/publications/105019222603?origin=resultslist","The exponential growth of global data and the increasing utilization of big data technologies have heightened concerns regarding information security, particularly in detecting intrusions in large-scale networked systems. Existing intrusion detection methods often suffer from high false alarm rates, limited capability to detect previously unseen attacks, and inefficiencies in real-time processing, which hinder their practical deployment in dynamic network environments. To address these drawbacks, this paper proposes a scalable hybrid intrusion detection framework that integrates an Extreme Learning Machine (ELM) for optimized feature extraction with a modified Support Vector Machine (SVM) classifier for accurate classification. The approach incorporates three key factors temporal progression, user input, and scalability to process large volumes of data efficiently. The system segments the training data into time intervals, applies user feedback for continuous improvement, and employs scalable storage to reduce computational demands. Evaluation is performed using the UNSW-NB15 dataset, which contains a comprehensive mix of modern attack scenarios and normal traffic patterns. Experimental results demonstrate that the proposed method achieves superior performance compared to existing approaches, delivering higher detection accuracy, reduced false alarm rates, and improved training efficiency, making it well-suited for real-time intrusion detection in high-volume data environments. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","Data acquisition; Intrusion detection; Learning machine algorithm; Malicious behavior","Alarm systems; Big data; Classification (of information); Computer crime; Data accuracy; Data acquisition; Data collection; Digital storage; Image resolution; Knowledge acquisition; Learning algorithms; Learning systems; Machine learning; Network intrusion; Network security; Data collection; Exponential growth; False alarm rate; Intrusion-Detection; Learning machine algorithm; Learning machines; Machine algorithm; Machine learning algorithms; Malicious activities; Malicious behavior; Intrusion detection","Article","Final","","Scopus","2-s2.0-105019222603"
"Senthilkumar R.; Berg D.R.; Tharunraj M.; Kumar B.R.; Jayanthi P.","Senthilkumar, Radha (23986066900); Berg, D. Rozen (58122584600); Tharunraj, M. (57777424900); Kumar, B. Raj (60109064000); Jayanthi, P. (60235903100)","23986066900; 58122584600; 57777424900; 60109064000; 60235903100","Vr pages: elevating book reading with immersive virtual reality","2025","Virtual Reality","29","4","155","","","0","10.1007/s10055-025-01139-8","https://www.scopus.com/pages/publications/105016733770?origin=resultslist","This research paper proposes a solution called VR Pages, which aims to address the challenges of providing interactive and engaging virtual learning experiences while ensuring the safety and security of young learners online. The proposed system utilizes virtual reality technology to create an immersive learning environment where students can explore and interact with 3D models and entities while reading books. Additionally, the system incorporates a verification procedure to ensure that the content of the VR scene is age-appropriate and safe for young learners. The proposed solution provides an innovative approach to virtual learning that can be applied to various subjects and can significantly enhance student engagement and learning outcomes while maintaining their online safety. © The Author(s) 2025.","Immersive experience; Machine learning; Virtual reality; WebXR","Computer aided instruction; E-learning; Engineering education; Learning systems; Students; Virtual addresses; Virtual environments; Book reading; Immersive; Immersive experience; Immersive virtual reality; Learning experiences; Machine-learning; Research papers; Safety and securities; Virtual learning; WebXR; Virtual reality","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105016733770"
"Sowmya B.J.; Meeradevi A.K.; Supreeth S.; Pradeep Kumar D.; Ravi Kumar B.N.; Rohith S.; Mishra D.; Koushik A.; Patil A.U.","Sowmya, B.J. (56702849300); Meeradevi, A.K. (57189343653); Supreeth, S. (57207940010); Pradeep Kumar, D. (57192437204); Ravi Kumar, B.N. (57684476600); Rohith, S. (56088038200); Mishra, Divyansh (58137399600); Koushik, Abhishek (57201915328); Patil, Ankit U. (58907788200)","56702849300; 57189343653; 57207940010; 57192437204; 57684476600; 56088038200; 58137399600; 57201915328; 58907788200","Leveraging machine learning for intelligent agriculture","2025","Discover Internet of Things","5","1","33","","","21","10.1007/s43926-025-00132-6","https://www.scopus.com/pages/publications/105001333816?origin=resultslist","A multilingual AI platform helps farmers improve crop management, health monitoring, and resource planning. Personalized guidance on government schemes empowers farmers with crucial support and funding opportunities. The platform bridges traditional farming with modern AI, enhancing productivity and sustainability for all users. © The Author(s) 2025.; Agriculture, the backbone of many economies, faces challenges like lack of information, outdated practices, and limited access to technology, hindering farmer productivity. This work proposes a user-friendly, multilingual platform leveraging Generative AI to address farmers' diverse needs. The platform encompasses various features to enhance agricultural practices. An LLM-powered Government Scheme Advisor functions as a multilingual chatbot offering intelligent guidance on government agricultural schemes and subsidies. The Disease Detection module utilizes AI technology for real-time identification and treatment recommendations, minimizing crop diseases and yield losses. The Soil Testing Centre feature locates nearby soil testing centers, providing essential information based on geographical data to assist farmers in optimizing soil quality. A Crop Recommendation feature employs Machine Learning algorithms to offer personalized crop recommendations, considering various factors and aiding informed decision-making. The Crop Planning Tool, with its intuitive user interface, simplifies planning planting schedules and managing resources. Additionally, the platform includes an MSP Center Locator to find nearby Minimum Support Price (MSP) centers based on location. By integrating these innovative solutions, this platform bridges the gap between conventional agricultural techniques and contemporary technology, equipping farmers with the resources and expertise essential for advancing productivity and sustainability. Multilingual support ensures accessibility for a wider audience, breaking down language barriers and promoting inclusivity in the agricultural sector. This work proposes an innovative, multilingual platform powered by Generative AI to address these issues. Key features include an LLM-driven chatbot for government scheme guidance, AI-based real-time disease detection, and location-based tools for soil testing and MSP center identification. Additionally, the platform offers personalized crop recommendations and intuitive crop planning tools, bridging the gap between traditional methods and modern technology. Multilingual support ensures inclusivity, empowering farmers with resources to enhance productivity and sustainability. Future research could focus on improving precision agriculture, climate resilience, market intelligence, and socio-economic assessments to further advance the agricultural sector. © The Author(s) 2025.","Computer vision; Deep learning approaches; LLM; Machine learning; Smart agriculture","Adversarial machine learning; Soil testing; Chatbots; Crop planning; Deep learning approach; Disease detection; Learning approach; LLM; Machine-learning; Minimum support; Smart agricultures; Testing center; Smart agriculture","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105001333816"
"Liu J.; Jiang S.; Ge W.; Huang W.; Guo B.; Li Q.","Liu, Junhuan (58663089600); Jiang, San (55791974100); Ge, Wei (60105495500); Huang, Wei (60105950100); Guo, Bingxuan (26432664400); Li, Qingquan (55831292900)","58663089600; 55791974100; 60105495500; 60105950100; 26432664400; 55831292900","UAVPairs: A benchmark for match pair retrieval of large-scale UAV images","2025","ISPRS Journal of Photogrammetry and Remote Sensing","230","","","227","240","2","10.1016/j.isprsjprs.2025.09.008","https://www.scopus.com/pages/publications/105016457442?origin=resultslist","Match pair retrieval aims to identify spatially overlapping image pairs that can accelerate feature matching and guide SfM (Structure from Motion) based 3D reconstruction. The primary contribution of this paper is a challenging benchmark dataset, UAVPairs, and a training pipeline designed for match pair retrieval of large-scale UAV images. First, the UAVPairs dataset, comprising 21,622 high-resolution images across 30 diverse scenes, is constructed; the 3D points and tracks generated by SfM-based 3D reconstruction are employed to define the geometric similarity of image pairs, ensuring genuinely matchable image pairs are used for training. Second, to solve the problem of expensive mining cost for global hard negative mining, a batched nontrivial sample mining strategy is proposed, leveraging the geometric similarity and multi-scene structure of the UAVPairs to generate training samples as to accelerate training. Third, recognizing the limitation of pair-based losses, the ranked list loss is designed to improve the discrimination of image retrieval models, which optimizes the global similarity structure constructed from the positive set and negative set. Finally, the effectiveness of the UAVPairs dataset and training pipeline is validated through comprehensive experiments on three distinct large-scale UAV datasets. The experiment results demonstrate that models trained with the UAVPairs dataset and the ranked list loss achieve significantly improved retrieval accuracy compared to models trained on existing datasets or with conventional losses. Furthermore, these improvements translate to enhanced view graph connectivity and higher quality of reconstructed 3D models. The models trained by the proposed approach perform more robustly compared with hand-crafted global features, particularly in challenging repetitively textured scenes and weakly textured scenes. For match pair retrieval of large-scale UAV images, the trained image retrieval models offer an effective solution. The dataset would be made publicly available at https://github.com/json87/UAVPairs. © 2025 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS)","Deep global feature; Match pair retrieval; Ranked list loss; Sample mining; Structure from motion; Unmanned aerial vehicle","3D modeling; 3D reconstruction; Antennas; Data mining; Image enhancement; Image reconstruction; Image retrieval; Large datasets; Sampling; Textures; Three dimensional computer graphics; Aerial vehicle; Deep global feature; Global feature; Image pairs; Large-scales; Match pair retrieval; Ranked list loss; Sample mining; Structure from motion; Unmanned aerial vehicle; experimental study; image processing; machine learning; mining; training; unmanned vehicle; Unmanned aerial vehicles (UAV)","Article","Final","","Scopus","2-s2.0-105016457442"
"Song Y.; Roy M.; Zhong M.; Chen L.; Lin M.; Zhang R.","Song, Yiran (57859070500); Roy, Mousumi (58796406800); Zhong, Minghao (59697566400); Chen, Liam (55574215994); Lin, Mingquan (57194463873); Zhang, Rui (57116759100)","57859070500; 58796406800; 59697566400; 55574215994; 57194463873; 57116759100","Multimodal Data Fusion for Whole-Slide Histopathology Image Classification","2025","Journal of Healthcare Informatics Research","9","4","","513","532","9","10.1007/s41666-025-00212-w","https://www.scopus.com/pages/publications/105015193910?origin=resultslist","Whole slide images (WSIs) are critical for cancer diagnosis but pose computational challenges due to their gigapixel resolution. While automated AI tools can accelerate diagnostic workflows, they often rely on precise annotations and require substantial training data. Integrating multimodal data—such as WSIs and corresponding pathology reports—offers a promising solution to improve classification accuracy and reduce diagnostic variability. In this study, we introduce MPath-Net, an end-to-end multimodal framework that combines WSIs and pathology reports for enhanced cancer subtype classification. Using the TCGA dataset (1684 cases: 916 kidney, 768 lung), we applied multiple-instance learning (MIL) for WSI feature extraction and Sentence-BERT for report encoding, followed by joint fine-tuning for tumor classification. MPath-Net achieved 94.65% accuracy, 0.9553 precision, 0.9472 recall, and 0.9473 F1-score, significantly outperforming baseline models (P < 0.05). In addition, attention heatmaps provided interpretable tumor tissue localization, demonstrating the clinical utility of our approach. These findings suggest that MPath-Net can support pathologists by improving diagnostic accuracy, reducing inter-reader variability, and advancing precision medicine through multimodal AI integration. © The Author(s) 2025.","Classification; Clinical report; Multimodal learning; Pathology; Whole-slide image","Classification (of information); Computer aided diagnosis; Diseases; Image classification; Learning systems; Lung cancer; Machine learning; Medical imaging; Tumors; WSI circuits; Cancer diagnosis; Clinical report; Computational challenges; Images classification; Multi-modal; Multi-modal learning; Multimodal data fusion; Training data; Whole slide images; Work-flows; Pathology","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105015193910"
"Stebani J.A.; Iribarren Aguirre I.; Siddiqui G.A.; Wragg D.; Gagliardi A.; Casini A.","Stebani, Julia A. (57326602400); Iribarren Aguirre, Iñigo (57207580276); Siddiqui, Gohar A. (58622801800); Wragg, Darren (57193773939); Gagliardi, Alessio (8431712500); Casini, Angela (7103318807)","57326602400; 57207580276; 58622801800; 57193773939; 8431712500; 7103318807","Computational Workflow to Unravel the Structural Dynamics of Supramolecular Metallacages in Solution","2025","Journal of chemical theory and computation","21","23","","12278","12288","1","10.1021/acs.jctc.5c01465","https://www.scopus.com/pages/publications/105024247565?origin=resultslist","The structural dynamics of self-assembled metallacages is important because it determines their function and stability in different applications involving encapsulation and release of a guest molecule. We present here an integrated computational workflow to study the dynamic behavior of selected [Pd2L4]4+ metallacages in explicit solvents (water and DMSO) and benchmark them for future in silico investigations of their host-guest chemistry, pivotal to their application as drug delivery systems. Two different pathways for the Molecular Dynamics (MD) simulations of the systems are explored, namely classical force field (FF) and Machine Learning Interatomic Potentials (MLIPs), to assess the conformational changes of two cage systems in solution, enabling evaluation of the performance vs computational cost for both methodologies. The proposed workflow offers a versatile framework to computationally assess the structural dynamics of supramolecular systems in solution, effectively bridging the gap between quantum-level accuracy and the temporal and spatial scales needed for simulations of different functional applications.","","dimethyl sulfoxide; solvent; article; benchmarking; computer model; conformational transition; controlled study; drug delivery device; drug delivery system; dynamics; electric potential; encapsulation; machine learning; molecular dynamics; simulation; water; workflow","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105024247565"
"Mali S.; Mali N.; Zeng F.; Zhang L.","Mali, Saroj (59730778400); Mali, Niroj (57572736600); Zeng, Feng (7202911222); Zhang, Ling (40462912300)","59730778400; 57572736600; 7202911222; 40462912300","Edge computing with federated learning for early detection of citric acid overdose and adjustment of regional citrate anticoagulation","2025","BMC Medical Informatics and Decision Making","25","1","320","","","1","10.1186/s12911-025-03130-4","https://www.scopus.com/pages/publications/105014894431?origin=resultslist","Regional citrate anticoagulation (RCA) is critical for extracorporeal anticoagulation in continuous renal replacement therapy done at the bedside. To make patients’ data more secure and to help with computer-based monitoring of dosages, we suggest a system that uses machine learning. This system will give early alerts about citric acid overdose and advise changes to how much citrate and calcium gluconate are infused into the patient’s body. Citric acid overdose causes significant clinical risks, emphasizing the need for better adaptable anticoagulation procedures that can respond quickly. The study puts forward a new structure that uses edge computing and federated learning to make better citrate anticoagulation procedures. We proposed the resource-aware Federated Learning with Dynamic Client Selection (RAFL-Fed) algorithm in our method. In this setup, every client takes part by training a local model locally and then sending its outcome to a main server. The algorithm chooses clients for each training session depending on their computing resources, which keeps things efficient and scalable. The server collects the client inputs using weighted averages to update the global model. This step is performed repeatedly across many communication cycles, letting the system adjust to changing data trends from different locations. We put RAFL-Fed to the test on the MIMIC-IV dataset, and it outperformed other methods, getting a high accuracy of 0.9615 (IID) and 0.9571 (Non-IID), also with the lowest loss values being 0.2625 and 0.2469 in that order. It also noted the best MAE at 0.1731 (Non-IID) and a bit higher at 0.2081 (IID). Along with the high sensitivity at 0.9968, specificity stood strong as well, measuring 0.9449, plus latency was only 0.123s, which shows how effective it is for early detection of citric acid overdose as well as adjusting in real-time in the regional citrate anticoagulation process. The proposed method shows a promising solution for the real-time monitoring and adjustment of citrate anticoagulation regimens, greatly enhancing patient data security and treatment effectiveness in clinical settings. This method signifies a significant advancement in handling anticoagulation therapy. © The Author(s) 2025.","Citric acid overdose; Edge computing; Federated learning; Regional citrate anticoagulation","Algorithms; Anticoagulants; Citric Acid; Continuous Renal Replacement Therapy; Drug Overdose; Federated Learning; Humans; Machine Learning; anticoagulant agent; citric acid; algorithm; continuous renal replacement therapy; diagnosis; drug overdose; federated learning; human; machine learning; procedures","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105014894431"
"Aydin B.; Aydin H.; Gormus S.","Aydin, Burak (57903967700); Aydin, Hakan (57200282383); Gormus, Sedat (16175161000)","57903967700; 57200282383; 16175161000","Intrusion detection systems in IoT: A detailed review of threat categories, detection strategies, and future technologies","2025","Journal of Information Security and Applications","95","","104291","","","6","10.1016/j.jisa.2025.104291","https://www.scopus.com/pages/publications/105022213121?origin=resultslist","The rapid growth of the Internet of Things (IoT) has transformed numerous sectors by enabling enhanced connectivity and automation among devices in industrial settings. However, this expansion has brought forward notable security concerns, as Internet enabled and connected devices has become increasingly vulnerable to a variety of cyberattacks. This has elevated the importance of Internet of Things security, necessitating robust defense mechanisms. In this paper, we thoroughly examine Intrusion Detection Systems (IDS) within the context of IoT networks, focusing on the different types of attacks and the corresponding detection methods designed to counteract them. Specifically, we classify IoT-specific threats into categories such as network based, device-level, data-centric, and insider attacks, providing insights into their mechanisms, impacts, and real-world occurrences. To address these threats, various IDS approaches are discussed, including signature based IDS, anomaly based IDS, specification based IDS, and hybrid IDS techniques. We further explore the application of Machine Learning in enhancing IDS capabilities for Internet of Things security. Each method’s strengths and limitations are evaluated in terms of accuracy, adaptability, computational efficiency, and scalability. By exploring emerging trends, ongoing challenges, and potential future directions in IDS research for IoT, this study underscores the urgent need for adaptive, scalable, and effective IDS frameworks to protect IoT ecosystems against evolving cyber threats. In addition, this survey provides a critical assessment of the current research landscape, highlighting the fundamental challenges that remain unresolved and outlining future research directions derived both from the existing literature and our own domain-specific analysis. © 2025 Elsevier Ltd.","Anomaly based IDS; Hybrid IDS; Internet of Things security; Intrusion detection systems; Machine learning; Signature based IDS","Computer crime; Internet of things; Intrusion detection; Learning systems; Machine learning; Network intrusion; Network security; Anomaly based intrusion detection systems; Future technologies; Hybrid intrusion detection; Hybrid intrusion detection system; Internet of thing security; Intrusion Detection Systems; Machine-learning; Signature based intrusion detection system; Computational efficiency","Article","Final","","Scopus","2-s2.0-105022213121"
"Jia S.; Wu B.; Wang S.; Kong B.; Li S.; Zhang G.; Song J.; Li A.; Sui Y.; Li Z.S.","Jia, Shun (55078909600); Wu, Bingying (60193863000); Wang, Shang (57373987100); Kong, Biao (56594420900); Li, Shuyu (57194777406); Zhang, Guoqiang (60194952200); Song, Jinyun (60089621400); Li, Anbang (36448916500); Sui, Yang (57204018732); Li, Zhaojun Steven (57826585000)","55078909600; 60193863000; 57373987100; 56594420900; 57194777406; 60194952200; 60089621400; 36448916500; 57204018732; 57826585000","Refined staged energy prediction method of CNC milling process based on WOA Algorithm with XGBoost hyperparameters optimization","2025","International Journal of Advanced Manufacturing Technology","141","7-8","","4603","4625","2","10.1007/s00170-025-16862-4","https://www.scopus.com/pages/publications/105021833406?origin=resultslist","Machine tools play a crucial role in the manufacturing industry. In response to the poor generalization of traditional machine tool energy consumption prediction, this paper proposes a refined staged energy prediction method of computer numerical control (CNC) milling process based on whale optimization algorithm (WOA) optimized extreme gradient boosting (XGBoost). By dividing the machining process into four stages and utilizing data processing and feature selection, the WOA algorithm is used to optimize the hyperparameters of the XGBoost algorithm, establishing power and time models for each stage, and then calculating energy consumption. On this basis, experimental research was conducted to predict milling energy consumption using the proposed method, and compared with actual energy consumption and three other algorithm models. The verification result shows that the accuracy of the method is 95.49%, which validates the effectiveness of the method. Compared with traditional methods, the improved staged energy prediction accuracy has increased by 0.177%, the minimum accuracy value has increased by 4.477%, and the standard deviation of accuracy has decreased by 19.274%. The improved method exhibits smaller and more stable accuracy fluctuations, along with stronger predictive ability, providing more accurate energy model support for milling energy optimization. © The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature 2025.","Energy consumption prediction; Machine learning; Milling processing; Staged prediction","Artificial intelligence; Data handling; Energy utilization; Green computing; Learning systems; Machine tools; Milling (machining); Optimization; Energy consumption prediction; Energy prediction; Energy-consumption; Machine-learning; Milling process; Milling processing; Numerical control; Optimization algorithms; Prediction methods; Staged prediction; Forecasting","Article","Final","","Scopus","2-s2.0-105021833406"
"Farea A.; Khan S.; Serdar Celebi M.","Farea, Afrah (56780253900); Khan, Saiful (54583617000); Serdar Celebi, Mustafa (59995738000)","56780253900; 54583617000; 59995738000","QCPINN: quantum-classical physics-informed neural networks for solving PDEs","2025","Machine Learning: Science and Technology","6","4","045053","","","3","10.1088/2632-2153/ae1c91","https://www.scopus.com/pages/publications/105022896700?origin=resultslist","Physics-informed neural networks (PINNs) have emerged as promising methods for solving partial differential equations (PDEs) by embedding physical laws within neural architectures. However, these classical approaches often require a large number of parameters to achieve reasonable accuracy, particularly for complex PDEs. In this paper, we present a quantum-classical PINNs (QCPINNs) that combines quantum and classical components, allowing us to solve PDEs with significantly fewer parameters while maintaining comparable accuracy and convergence to classical PINNs. We systematically evaluated two quantum circuit architectures across various configurations on five benchmark PDEs to identify optimal QCPINN designs. Our results demonstrate that the QCPINN achieves stable convergence and comparable accuracy, while using only 10%-30% of the trainable parameters required by classical PINNs. This approach also results in a significant reduction in the relative L2 error for Helmholtz, Klein-Gordon, and Convection-diffusion equations, with reduction ranging from 4% to 64% across various fields. These findings demonstrate the potential of parameter efficiency and solution accuracy in physics-informed machine learning, allowing for a substantial decrease in model complexity without compromising solution quality. © 2025 The Author(s). Published by IOP Publishing Ltd.","and PDE; neural networks; partial differential equation; physics-informed neural network; PINN; quantum computing; quantum machine learning","Benchmarking; Complex networks; Heat convection; Learning systems; Machine learning; Partial differential equations; Quantum computers; Quantum theory; Reduction; Superconducting materials; System stability; And partial differential equation; Machine-learning; Neural-networks; Partial differential; Physic-informed neural network; Quantum Computing; Quantum machine learning; Quantum machines; Neural networks","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105022896700"
