"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Eckardt J.-N.; Srivastava I.; Wang Z.; Winter S.; Schmittmann T.; Riechert S.; Gediga M.E.H.; Sulaiman A.S.; Schneider M.M.K.; Schulze F.; Thiede C.; Sockel K.; Kroschinsky F.; Röllig C.; Bornhäuser M.; Wendt K.; Middeke J.M.","Eckardt, Jan-Niklas (57221053738); Srivastava, Ishan (59552528400); Wang, Zizhe (59644686400); Winter, Susann (36090552700); Schmittmann, Tim (57253410100); Riechert, Sebastian (57211338795); Gediga, Miriam Eva Helena (58163842700); Sulaiman, Anas Shekh (57253534300); Schneider, Martin M. K. (59552619400); Schulze, Freya (57212111088); Thiede, Christian (7007156201); Sockel, Katja (37071444800); Kroschinsky, Frank (6701426840); Röllig, Christoph (6506682841); Bornhäuser, Martin (55950380000); Wendt, Karsten (36641018100); Middeke, Jan Moritz (48061402800)","57221053738; 59552528400; 59644686400; 36090552700; 57253410100; 57211338795; 58163842700; 57253534300; 59552619400; 57212111088; 7007156201; 37071444800; 6701426840; 6506682841; 55950380000; 36641018100; 48061402800","Synthetic bone marrow images augment real samples in developing acute myeloid leukemia microscopy classification models","2025","npj Digital Medicine","8","1","173","","","8","10.1038/s41746-025-01563-9","https://www.scopus.com/pages/publications/105000695276?origin=resultslist","High-quality image data is essential for training deep learning (DL) classifiers, yet data sharing is often limited by privacy concerns. We hypothesized that generative adversarial networks (GANs) could synthesize bone marrow smear (BMS) images suitable for classifier training. BMS from 1251 patients with acute myeloid leukemia (AML), 51 patients with acute promyelocytic leukemia (APL), and 236 stem cell donors were digitized, and synthetic images were generated using StyleGAN2-Ada. In a blinded visual Turing test, eight hematologists achieved 63% accuracy in identifying synthetic images, confirming high image quality. DL classifiers trained on real data achieved AUROCs of 0.99 across AML, APL, and donor classifications, with performance remaining above 0.95 even when incrementally substituting real data for synthetic samples. Adding synthetic data to real training data offered performance gains for an exceptionally rare disease (APL). Our study demonstrates the usability of synthetic BMS data for training highly accurate image classifiers in microscopy. © The Author(s) 2025.","","Data privacy; Acute myeloid leukemia; Bone marrow; Bone marrow images; Classification models; High quality images; Learning classifiers; Promyelocytic leukemia; Real samples; Synthetic bone; Synthetic images; accuracy; adult; aged; Article; bone marrow; computer vision; controlled study; convolutional neural network; cross validation; deep learning; female; generative adversarial network; generative model; hematologist; human; human cell; image processing; image quality; major clinical study; male; microscopy; performance indicator; predictive value; promyelocytic leukemia; stem cell; usability; APL (programming language)","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105000695276"
"Dementyev V.E.; Tashlinskii A.G.; Chufarov I.V.; Tereshenok A.P.; Potapov S.N.","Dementyev, V.E. (57887079500); Tashlinskii, A.G. (55973207600); Chufarov, I.V. (60353044800); Tereshenok, A.P. (60353072000); Potapov, S.N. (60353035600)","57887079500; 55973207600; 60353044800; 60353072000; 60353035600","Using Computer Vision Methods for AlSiC Products Quality Control","2025","Optical Memory and Neural Networks (Information Optics)","34","Suppl 2","","S301","S311","0","10.3103/S1060992X25700250","https://www.scopus.com/pages/publications/105028656674?origin=resultslist","Abstract: This paper explores the application of computer vision for quality control of products, focusing on the challenge of surface defect detection with a limited dataset. Substrate made of AlSiC composite material is a good example. To address the small sample size, data augmentation and transfer learning techniques have been employed, pre-training a model on a public crack dataset. The core of approach is utilization of the YOLOv8-OBB object detector, chosen for its support of oriented bounding boxes, which are crucial for accurately capturing elongated defects like cracks. Furthermore, to enhance detection reliability, a method that combines results from multiple images of the same object captured from different angles has been proposed. This multi-view analysis allows for a reduction in the detection confidence threshold, increasing the true positive rate. Therefore, offered technique in article is a combination of YOLOv8-Obb, Augmentation, Transfer Learning and Multi-View Analysis. The proposed system was tested on a dedicated dataset of AlSiC products, achieving a defect detection rate of over 80% with a false alarm probability of approximately 1%. The results demonstrate the feasibility of using modern neural network-based detectors for automated visual inspection in specialized industrial applications. © Allerton Press, Inc. 2025.","AlSiC; composite materials; computer vision; deep learning; defects; neural networks","Abstracting; Deep learning; Inspection; Learning systems; Surface defects; Transfer learning; Composites material; Data augmentation; Deep learning; Learning techniques; Multi-views; Neural-networks; Product quality control; Small Sample Size; Surface defect detections; Transfer learning; Composite materials; Computer vision; Neural networks","Article","Final","","Scopus","2-s2.0-105028656674"
"Shu Z.; Pan Z.","Shu, Ziyu (57217029413); Pan, Zhixin (57220957563)","57217029413; 57220957563","SDIP: Self-reinforcement deep image prior framework for image processing","2025","Pattern Recognition","168","","111786","","","5","10.1016/j.patcog.2025.111786","https://www.scopus.com/pages/publications/105005181365?origin=resultslist","Deep image prior (DIP) proposed in recent research has revealed the inherent trait of convolutional neural networks (CNN) for capturing substantial low-level image statistics priors. This framework efficiently addresses the inverse problems in image processing and has induced extensive applications in various domains. In this paper, we propose the self-reinforcement deep image prior (SDIP) as an improved version of the original DIP. We observed that the changes in the DIP networks’ input and output are highly correlated during each iteration. SDIP efficiently utilizes this discovery in a reinforcement learning manner, where the current iteration's output is utilized by a steering algorithm to update the network input for the next iteration, guiding the algorithm towards improved results. Experimental results across multiple applications demonstrate that our proposed SDIP framework offers improvement compared to the original DIP method, especially when the corresponding inverse problem is highly ill-posed. © 2025 Elsevier Ltd","Computer vision; Deep image prior; Deep learning; Image reconstruction; Inverse problem; Machine learning","Convolutional neural networks; Deep neural networks; Image enhancement; Inverse problems; Optical flows; Photointerpretation; Reinforcement learning; Convolutional neural network; Deep image prior; Deep learning; Image priors; Images processing; Images reconstruction; Machine-learning; Network inputs; Recent researches; Self-reinforcement; Deep reinforcement learning","Article","Final","","Scopus","2-s2.0-105005181365"
"Ter-Petrosyan A.; Holden M.; Bilbrey J.A.; Akers S.; Doty C.; Yano K.H.; Wang L.; Paudel R.; Lang E.; Hattar K.; Comes R.B.; Du Y.; Matthews B.E.; Spurgeon S.R.","Ter-Petrosyan, Arman (58545989800); Holden, Michael (59467334400); Bilbrey, Jenna A. (55521562900); Akers, Sarah (57226340731); Doty, Christina (57226457413); Yano, Kayla H. (57191924951); Wang, Le (42862586900); Paudel, Rajendra (57219308902); Lang, Eric (57226484305); Hattar, Khalid (10043969500); Comes, Ryan B. (35075694400); Du, Yingge (7402894169); Matthews, Bethany E. (57209777941); Spurgeon, Steven R. (36877084600)","58545989800; 59467334400; 55521562900; 57226340731; 57226457413; 57191924951; 42862586900; 57219308902; 57226484305; 10043969500; 35075694400; 7402894169; 57209777941; 36877084600","Revealing the evolution of order in materials microstructures using multi-modal computer vision","2025","npj Computational Materials","11","1","349","","","1","10.1038/s41524-025-01831-y","https://www.scopus.com/pages/publications/105022657335?origin=resultslist","The development of high-performance materials for microelectronics, energy storage, and extreme environments depends on our ability to describe and direct property-defining microstructural order. Our present understanding is typically derived from laborious manual analysis of imaging and spectroscopy data, which is difficult to scale, challenging to reproduce, and lacks the ability to reveal latent associations needed for mechanistic models. Here, we demonstrate a multi-modal machine learning (ML) approach to describe order from electron microscopy analysis of the complex oxide La1−xSrxFeO3. We construct a hybrid pipeline based on fully and semi-supervised classification, allowing us to evaluate both the characteristics of each data modality and the value each modality adds to the ensemble. We observe distinct differences in the performance of uni- and multi-modal models, from which we draw general lessons in describing crystal order using computer vision. © The Author(s) 2025.","","Classification (of information); Digital storage; Iron compounds; Lanthanum compounds; Learning systems; Microelectronics; Microstructural evolution; Energy; Extreme environment; High performance material; Imaging data; Manual analysis; Material microstructures; Micro-structural; Multi-modal; Property; Spectroscopy data; Computer vision","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105022657335"
"Zeng Y.","Zeng, Yihui (60033877700)","60033877700","English listening and speaking ability evaluation model fusing computer vision and speech recognition algorithms","2025","Computers and Education: Artificial Intelligence","9","","100458","","","3","10.1016/j.caeai.2025.100458","https://www.scopus.com/pages/publications/105012821077?origin=resultslist","Traditional English listening and speaking ability evaluation mostly uses speech recognition algorithm as the evaluation method, but evaluation features are rather limited, which leads to insufficient accuracy of the results. In order to improve the evaluation effect of English listening and speaking ability evaluation model, this paper constructs a feature tagging corpus and built a real-time speech interaction system based on the fusion of speech and visual signals, combines it with the speech recognition algorithm to build an English listening and speaking ability evaluation model. Finally, this paper verifies the effectiveness of the English listening and speaking ability evaluation model through simulation experiments, which provide a specific research direction for the subsequent English listening and speaking ability evaluation, and also provides a reference for the construction of an intelligent platform for the subsequent oral English evaluation. © 2025 The Author","Computer vision; English evaluation; Listening and speaking ability; Speech recognition","Computational linguistics; Speech communication; Speech processing; Ability evaluation; English evaluation; Evaluation methods; Evaluation models; Interaction systems; Listening and speaking ability; Real- time; Recognition algorithm; Speech interaction; Speech signals; Computer vision; Speech recognition","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105012821077"
"Chen B.; Zhou Z.; Liu L.; Yu L.; Li X.","Chen, Baifan (25652713200); Zhou, Zeshun (59677509500); Liu, Limei (55715621700); Yu, Lingli (23975257500); Li, Xushi (58164920400)","25652713200; 59677509500; 55715621700; 23975257500; 58164920400","A two-stage point elimination with salient fusion features for point cloud registration","2025","Engineering Applications of Artificial Intelligence","162","","112563","","","2","10.1016/j.engappai.2025.112563","https://www.scopus.com/pages/publications/105023205319?origin=resultslist","Point cloud registration aims to estimate the rigid transformation between two point clouds, which has a crucial role in robotics and computer vision. Low-overlap point cloud registration is a challenging task: (1) Existing methods primarily extract geometric features for registration. Methods only relying on local geometric features may fail under low-overlap cases, especially when dealing with point clouds containing similar or symmetric structures. (2) Most current methods struggle to accurately estimate the overlapping regions, often resulting in the inclusion of numerous outliers that cause registration failures. To address these issues, we propose a two-stage point elimination with salient fusion features registration network (PE2-SFFNet). The PE2-SFFNet is composed of Feature Extraction and Fusion (FEF) module and two-stage point elimination module (PE2). The FEF module leverages global context to guide matching and multi-scale local geometric structures to distinguish fine details in point clouds. To mitigate the impact of outliers, we introduce the PE2 module. In the first stage, a Feature Similarity-guided Overlap Estimation Network (FSOEN) is used to identify salient points and salient fusion features (SFF), eliminating most of the negative impact caused by outliers. In the second stage, a Weight Assignment Network (WAN) is applied to reduce the weight of mismatched point pairs, further improving the algorithm’s accuracy. We conduct experiments on both synthetic and real-world datasets. The results demonstrate that our method outperforms other partial registration algorithms, achieving superior registration performance. Copyright © 2025. Published by Elsevier Ltd.","Low-overlap; Point cloud registration; Salient fusion features; Transformer","Clouds; Computer vision; Extraction; Information use; Mathematical transformations; Statistics; Features extraction; Features fusions; Fusion features; Fusion modules; Geometric feature; Low-overlap; Point cloud registration; Point-clouds; Salient fusion feature; Transformer; Geometry","Article","Final","","Scopus","2-s2.0-105023205319"
"Wang W.; Dang J.; Wang Y.; Pan R.","Wang, Wenrun (57204719444); Dang, Jianwu (57193118886); Wang, Yangping (38062340200); Pan, Rui (60170379600)","57204719444; 57193118886; 38062340200; 60170379600","RefineHOS: A high-performance hand–object segmentation with fine-grained spatial features","2025","Computer Vision and Image Understanding","262","","104548","","","0","10.1016/j.cviu.2025.104548","https://www.scopus.com/pages/publications/105020958064?origin=resultslist","Accurate segmentation of hands and interacting objects is a critical challenge in computer vision, attributed to complex factors like mutual occlusion, finger self-similarity, and high hand movement flexibility. To tackle these issues, we present RefineHOS, an innovative framework for precise pixel-level segmentation of hands and interacting objects. Based on RefineMask, RefineHOS features substantial architectural optimizations for hand–object interaction scenarios. Specifically, we designed an Augmentation Feature Pyramid Path module (AFPN) integrated with a Dual Attention module (DAM) in the backbone to capture multi-scale feature information of hands and interacting objects. Additionally, we enhanced segmentation performance by introducing a Triplet Attention module (TAM) to optimize both the mask head and the semantic head. We also presented a new Boundary Refinement Module (BRM), utilizing an iterative subdivision approach to enhance the precision of boundary details in the segmentation results. Extensive experiments on multiple benchmark datasets (including VISOR, Ego-HOS, and ENIGMA-51) show that our method achieves state-of-the-art performance. To comprehensively evaluate segmentation quality, we introduce Boundary Average Precision (Boundary AP) as a key metric to complement existing benchmark segmentation metrics. © 2025 Elsevier Inc.","Attention module; Boundary refinement; Fine-grained features; Hand–object segmentation","Benchmarking; Computer vision; Iterative methods; Masks; Semantic Segmentation; Attention module; Boundary refinements; Complex factors; Critical challenges; Fine grained; Fine-grained feature; Hand–object segmentation; Objects segmentation; Performance; Spatial features; Quality control; Semantics","Article","Final","","Scopus","2-s2.0-105020958064"
"Bai S.; Liu Y.; Han Y.; Zhang H.; Tang Y.; Zhou J.; Lu J.","Bai, Sule (58778765500); Liu, Yong (57857176000); Han, Yifei (59786370300); Zhang, Haoji (59291339200); Tang, Yansong (57201584315); Zhou, Jie (59662779500); Lu, Jiwen (14065346100)","58778765500; 57857176000; 59786370300; 59291339200; 57201584315; 59662779500; 14065346100","Self-Calibrated CLIP for Training-Free Open-Vocabulary Segmentation","2025","IEEE Transactions on Image Processing","34","","","8271","8284","5","10.1109/TIP.2025.3639996","https://www.scopus.com/pages/publications/105024574009?origin=resultslist","Recent advancements in pre-trained vision-language models like CLIP, have enabled the task of open-vocabulary segmentation. CLIP demonstrates impressive zero-shot capabilities in various downstream tasks that require holistic image understanding. However, due to the image-level contrastive learning and fully global feature interaction, ViT-based CLIP struggles to capture local details, resulting in poor performance in segmentation tasks. Our analysis of ViT-based CLIP reveals that anomaly tokens emerge during the forward process, attracting disproportionate attention from normal patch tokens and thereby diminishing spatial awareness. To address this issue, we propose Self-Calibrated CLIP (SC-CLIP), a training-free method that calibrates CLIP to generate finer representations while preserving its original generalization ability—without introducing new parameters or relying on additional backbones. Specifically, we mitigate the negative impact of anomaly tokens from two complementary perspectives. First, we explicitly identify the anomaly tokens and replace them based on local context. Second, we reduce their influence on normal tokens by enhancing feature discriminability and attention correlation, leveraging the inherent semantic consistency within CLIP’s mid-level features. In addition, we introduce a two-pass strategy that effectively integrates multi-level features to enrich local details under the training-free setting. Together, these strategies enhance CLIP’s feature representations with improved granularity and semantic coherence. Experimental results demonstrate the effectiveness of SC-CLIP, achieving state-of-the-art results across all datasets and surpassing previous methods by 9.5%. Notably, SC-CLIP boosts the performance of vanilla CLIP ViT-L/14 by 6.8 times. Furthermore, we discuss our method’s applicability to other vision–language models and tasks for a comprehensive evaluation. © 1992-2012 IEEE.","Open-vocabulary segmentation; training-free","Computer vision; Contrastive Learning; Semantics; Down-stream; Feature interactions; Generalization ability; Global feature; Language model; New parameters; Open-vocabulary segmentation; Poor performance; Spatial awareness; Training-free; article; awareness; female; human; language model; learning; nonhuman; training; Vanilla; vocabulary; Image segmentation","Article","Final","","Scopus","2-s2.0-105024574009"
"Casanova J.J.; Bergmann N.T.; Kalin J.E.R.; Heineck G.C.; Burke I.C.","Casanova, Joaquin J. (25226931200); Bergmann, Nicolas T. (57196088120); Kalin, Jessica E.R. (59439931500); Heineck, Garett C. (57200305757); Burke, Ian C. (7005391085)","25226931200; 57196088120; 59439931500; 57200305757; 7005391085","A comparison of protocols for high-throughput weeds mapping","2025","Smart Agricultural Technology","12","","101076","","","2","10.1016/j.atech.2025.101076","https://www.scopus.com/pages/publications/105007931861?origin=resultslist","Increasing herbicide resistance in the US demands novel approaches to integrated weed management, including targeted chemical use and non-chemical methods. More targeted chemical applications and non-chemical alternative methods help expose weeds to multiple modes of action, decreasing the formation of resistant populations. However, generating prescription maps and evaluating non-chemical methods require field-scale mapping of weeds. Typical methods for weeds mapping either involve laborious mapping on the ground or impractical low-altitude UAV imaging. Additionally, the literature describes an array of imaging techniques demonstrated in very select circumstances. To give clear guidelines for future research, this paper compares three imaging techniques, two weed count model types, and two ground validation methods (quadrat counts and seedbank counts) for remote weeds mapping on five sites experiencing infestations of different common weed species. Overall, the multispectral imaging techniques using Poisson count models and weed counts in quadrats as ground truth outperformed other methods and can be recommended as a pipeline for rapid mapping weeds in field crops. However, though seedbank density did not map well when using imagery, 50 seedbank samples were adequate for assessing seedbank. © 2025","Computer vision; Remote sensing; UAV; Weeds","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105007931861"
"Fan L.; Xia Q.; Zou J.","Fan, Li (58783267600); Xia, Qiuyin (59656607200); Zou, Jiancheng (7401551846)","58783267600; 59656607200; 7401551846","A Novel Road Crack Detection Method Based on the YOLO Algorithm","2025","Applied Sciences (Switzerland)","15","23","12354","","","1","10.3390/app152312354","https://www.scopus.com/pages/publications/105024681546?origin=resultslist","With the exponential growth of road transportation infrastructure, the need for pavement maintenance has increased significantly. Surface cracking represents a critical evaluation metric in roadway inspection. Conventional manual inspection methods impose substantial demands on personnel resources, time investment, and operational safety while being susceptible to subjective assessment biases. Leveraging advancements in computer vision technology, researchers have progressively investigated automated solutions for infrastructure defect identification. This study presents an enhanced deep learning framework for pavement crack detection within computer science applications, featuring three principal innovations: implementation of the SIoU loss function for improved boundary regression, adoption of the Mish activation function to enhance feature representation, and integration of the EfficientFormerV2 attention mechanism for optimized computational efficiency. Experimental validation confirms the technical feasibility of our approach, demonstrating measurable improvements in processing efficiency and computational speed compared to baseline methods. © 2025 by the authors.","attention mechanism; crack detection; deep learning; YOLO","Computational efficiency; Computer vision; Investments; Motor transportation; Pavements; Surface defects; Attention mechanisms; Deep learning; Detection methods; Exponential growth; Pavement maintenance; Road cracks; Road transportation; Surface cracking; Transportation infrastructures; YOLO; Crack detection; Deep learning","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105024681546"
"Liu C.-H.; Wu N.-Y.; Liu C.-C.; Kuo W.-Y.; Lin T.-C.; Lin W.-Y.","Liu, Chia-Hui (60124086700); Wu, Nian-Yin (59358247600); Liu, Che-Chia (59358247700); Kuo, Wen-Yin (59358047500); Lin, Tzu-Chia (37109836900); Lin, Wei-Yang (55855823300)","60124086700; 59358247600; 59358247700; 59358047500; 37109836900; 55855823300","Development of a Smartphone-Based Inventory Management System for Emergency Carts","2025","Journal of Medical Systems","49","1","133","","","0","10.1007/s10916-025-02268-y","https://www.scopus.com/pages/publications/105018265919?origin=resultslist","Inventory management for emergency carts is one of the routine tasks in hospitals. It is highly desirable to simplify the workflow of the inventory task since healthcare staffs always work under high pressure and heavy workload. In this study, we exploit computer vision technology to develop an automated inventory management system for emergency carts. We have conducted a user study evaluate our proposed system. The subjects are 37 nurses from the internal medicine department and the pediatrics department of Chia-Yi Christian Hospital. The time spending on the inventory task before and after using our proposed system are compared. We also evaluate several state-of-the-art object detection algorithms (YOLOv4, YOLOv5, YOLOv7, and YOLOv5-OBB) for the task of automatic drug counting. We collect 500 images to train these object detection models and evaluate their accuracy. After using the proposed system, the time spent on the inventory task is reduced from 9.59 min to 5.32 min in average. The user study also indicates that the average workload score of the nurses is reduced from 3.81 to 2.70. For the evaluation of automatic drug counting, our proposed hybrid approach, which combines YOLOv5-OBB and YOLOv7, yields the highest accuracy. The resulting over detection rate and missed detection rate are 1.29% and 3.27%, respectively. In this study, we demonstrate that smartphone-based inventory management system using computer vision technology, specifically YOLO series object detectors, can effectively streamline inventory workflow and reduce the workload for healthcare personnel. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","Computer vision; Deep learning; Emergency carts; Healthcare materials management; Medication inventory management","Algorithms; Humans; Inventories, Hospital; Smartphone; Workflow; Workload; adenosine; amiodarone; atropine; diazepam; dobutamine; dopamine; epinephrine; gluconate calcium; lidocaine; magnesium sulfate; naloxone; phenytoin; adult; Article; clinical handover; comparative study; computer vision; controlled study; deep learning; detection algorithm; device shortage; drug shortage; female; hospital department; human; machine learning algorithm; male; measurement accuracy; nursing staff; reminder system; task performance; time; workload; algorithm; hospital management; organization and management; smartphone; workflow","Article","Final","","Scopus","2-s2.0-105018265919"
"Yang Y.; Lu F.","Yang, Yaokun (58972485300); Lu, Feng (54956194300)","58972485300; 54956194300","GazeLLM: a plug-and-play zero-shot LLM reasoning framework for boosting gaze target detection","2025","Visual Intelligence","3","1","26","","","1","10.1007/s44267-025-00101-1","https://www.scopus.com/pages/publications/105024073007?origin=resultslist","In the gaze behavior understanding task, existing vision-based models demonstrate inherent limitations in high-dimensional semantic understanding, while vision-language models (VLMs) encounter challenges in precise object localization. To address this issue, we propose GazeLLM, the first zero-shot large language model (LLM) boosted framework for gaze target reasoning. Our key innovations include three aspects. First, we have structured object extraction. Using off-the-shelf detectors (e.g., MM-GroundingDINO and Depth Anything V2), we convert images into 3D object representations, including head and gaze direction, object categories, and metric depth. Second, we implemented an autonomous chain-of-thought (CoT) reasoning system. We designed self-generated CoT prompts to guide pretrained LLMs, such as ChatGPT o3-mini-high, to predict gaze targets via spatial-semantic analysis. Third, we proposed a plug-and-play module. We employed a novel cross-modal fusion mechanism that combines the LLM’s probability dictionaries with vision-based gaze heatmaps via Gaussian-weighted multi-hot mapping. Extensive experiments show that GazeLLM significantly improves state-of-the-art models, increasing their performance from 17% to 34% on challenging cases, such as long-range targets or rare categories, without the need for retraining. It also extends seamlessly to multi-person social gaze tasks (e.g., a 42% LAEO AP gain on the AVA-LAEO benchmark). Our framework demonstrates superior generalizability and interpretability compared to VLMs, validating the efficacy of LLMs in understanding gaze behavior by mining semantic cues. © The Author(s) 2025.","Gaze target detection; Large language model (LLM); Prompt engineering; Social gaze prediction","Computational linguistics; Computer vision; Object detection; Object recognition; Target tracking; Gaze behaviours; Gaze target detection; Language model; Large language model; Plug-and-play; Prompt engineering; Social gaze; Social gaze prediction; Targets detection; Vision based; Semantics","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105024073007"
"Maroun G.; Bekhouche S.E.; Charafeddine J.; Dornaika F.","Maroun, G. (60068002900); Bekhouche, S.E. (57160451300); Charafeddine, J. (57213418643); Dornaika, F. (55967501800)","60068002900; 57160451300; 57213418643; 55967501800","Integrating ConvNeXt and vision transformers for enhancing facial age estimation","2025","Computer Vision and Image Understanding","262","","104542","","","3","10.1016/j.cviu.2025.104542","https://www.scopus.com/pages/publications/105022192786?origin=resultslist","Age estimation from facial images is a complex and multifaceted challenge in computer vision. In this study, we present a novel hybrid architecture that combines ConvNeXt, a state-of-the-art advancement of convolutional neural networks (CNNs), with Vision Transformers (ViT). While each model independently delivers excellent performance on a variety of tasks, their integration leverages the complementary strengths of the CNNs’ localized feature extraction capabilities and the Transformers’ global attention mechanisms. Our proposed ConvNeXt-ViT hybrid solution was thoroughly evaluated on benchmark age estimation datasets, including MORPH II, CACD, and AFAD, and achieved superior performance in terms of mean absolute error (MAE). To address computational constraints, we leverage pre-trained models and systematically explore different configurations, using linear layers and advanced regularization techniques to optimize the architecture. Comprehensive ablation studies highlight the critical role of individual components and training strategies, and in particular emphasize the importance of adapted attention mechanisms within the CNN framework to improve the model’s focus on age-relevant facial features. The results show that the ConvNeXt-ViT hybrid not only outperforms traditional methods, but also provides a robust foundation for future advances in age estimation and related visual tasks. This work underscores the transformative potential of hybrid architectures and represents a promising direction for the seamless integration of CNNs and transformers to address complex computer vision challenges. © 2025 The Author(s).","Deep convolutional neural networks (CNNs); Facial age estimation; Feature representation; Fine-tuning techniques; Hybrid modeling approaches; Regression; Robust loss functions; Transfer learning; Vision transformers (ViTs)","Architecture; Benchmarking; Computer architecture; Computer vision; Convolution; Convolutional neural networks; Face recognition; Network architecture; Vision; Age estimation; Convolutional neural network; Deep convolutional neural network; Facial age estimation; Feature representation; Fine tuning; Fine-tuning technique; Hybrid model; Hybrid modeling approach; Loss functions; Modeling approach; Regression; Robust loss function; Transfer learning; Vision transformer; Complex networks","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105022192786"
"Sethuraman A.V.; Rucker M.; Bagoren O.; Kung P.-C.; Amutha N.N.; Skinner K.A.","Sethuraman, Advaith V. (57912564900); Rucker, Max (59769118900); Bagoren, Onur (58519857100); Kung, Pou-Chun (57222871960); Amutha, Nibarkavi N.B. (58487697300); Skinner, Katherine A. (57188862751)","57912564900; 59769118900; 58519857100; 57222871960; 58487697300; 57188862751","SonarSplat: Novel View Synthesis of Imaging Sonar via Gaussian Splatting","2025","IEEE Robotics and Automation Letters","10","12","","13312","13319","5","10.1109/LRA.2025.3627089","https://www.scopus.com/pages/publications/105020707222?origin=resultslist","In this letter, we present SonarSplat, a novel Gaussian splatting framework for imaging sonar that demonstrates realistic novel view synthesis and models acoustic streaking phenomena. Our method represents the scene as a set of 3D Gaussians with acoustic reflectance and saturation properties. We develop a novel method to efficiently rasterize Gaussians to produce a range/azimuth image that is faithful to the acoustic image formation model of imaging sonar. In particular, we develop a novel approach to model azimuth streaking in a Gaussian splatting framework. We evaluate SonarSplat using real-world datasets of sonar images collected from an underwater robotic platform in a controlled test tank and in a real-world lake environment. Compared to the state-of-the-art, SonarSplat offers improved image synthesis capabilities (+3.2 dB PSNR) and more accurate 3D reconstruction (77% lower Chamfer Distance). We also demonstrate that SonarSplat can be leveraged for azimuth streak removal. © 2016 IEEE.","deep learning for visual perception; Mapping; marine robotics","Acoustic imaging; Computer vision; Deep learning; Gaussian distribution; Image enhancement; Image reconstruction; Robotics; Sonar; Three dimensional computer graphics; Underwater acoustics; Underwater imaging; Deep learning for visual perception; Gaussians; Imaging sonar; Marine robotics; Novel methods; Novel view synthesis; Reflectance properties; Saturation properties; Splatting; Visual perception; Mapping","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105020707222"
"Tbaileh I.; Bagriyanik S.","Tbaileh, Imad (60008990600); Bagriyanik, Selami (57127215500)","60008990600; 57127215500","Visual quality assessment of E-commerce product images using convolutional neural networks","2025","Multimedia Systems","31","6","428","","","3","10.1007/s00530-025-02009-8","https://www.scopus.com/pages/publications/105018672726?origin=resultslist","High-quality product images are vital in shaping consumer trust and driving engagement on e-commerce platforms. This study proposes a deep learning-based approach for evaluating the visual quality of product images, with the aim of improving the overall customer experience and presentation standards in online marketplaces. A custom-labeled dataset was developed, containing thousands of product images categorized into five quality levels. A convolutional neural network (CNN) was trained to classify these images based on their visual quality. In addition, two well-known architectures, MobileNetV2 and EfficientNetB0, were trained under identical conditions to serve as benchmarks for performance comparison. The proposed CNN model achieved an accuracy of 94.93%, outperforming both MobileNetV2 (76.60%) and EfficientNetB0 (92.77%). It also delivered the highest performance in terms of precision, recall, and F1-score, confirming its effectiveness in this domain. The results highlight the CNN model’s suitability for real-time quality assessment of e-commerce images. Its strong performance and efficiency make it a promising candidate for integration into commercial platforms. Future work will investigate the use of transformer-based models and more diverse training data to further improve accuracy and generalizability. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2025.","CNN; Computer vision; Deep learning; E-commerce; Image quality assessment; NR-IQA","Benchmarking; Convolution; Convolutional neural networks; Deep neural networks; Electronic commerce; Image enhancement; Image quality; Convolutional neural network; Deep learning; E- commerces; Image quality assessment; Neural network model; NR-IQA; Performance; Product images; Visual qualities; Visual quality assessment; Computer vision","Article","Final","","Scopus","2-s2.0-105018672726"
